brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price
Samsung,Android,12.85,yes,no,16.0,16.0,64.0,4.0,3000.0,159.0,2018,655,200.16
ZTE,Android,12.75,yes,no,16.0,8.0,64.0,4.0,2900.0,192.0,2015,970,349.45
Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2000.0,146.5,2014,1032,69.24
Sony,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,135.0,2015,765,200.44
Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2014,682,350.19
Honor,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3100.0,130.0,2014,829,291.38
Motorola,Android,15.24,yes,no,12.0,5.0,32.0,4.0,5000.0,196.6,2018,634,160.11
Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,750.0,2014,689,538.78
ZTE,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,160.0,2016,633,279.9
Motorola,Android,15.34,yes,no,,8.0,32.0,3.0,4000.0,189.4,2020,101,169.99
Lenovo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,3000.0,140.0,2016,963,200.1
Others,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,166.0,2014,1042,110.36
Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2500.0,154.0,2015,766,148.92
Gionee,Android,12.7,yes,no,8.0,5.0,32.0,4.0,4000.0,183.0,2015,779,169.29
Others,Android,10.36,no,no,8.0,5.0,16.0,4.0,2000.0,135.0,2014,1024,159.84
HTC,Android,12.88,yes,no,12.0,16.0,64.0,4.0,3000.0,170.0,2017,880,249.89
Huawei,Android,12.75,yes,no,12.0,8.0,32.0,4.0,3000.0,144.0,2016,551,340.34
Others,Android,12.83,yes,no,12.0,8.0,64.0,4.0,3400.0,183.0,2017,809,260.07
Micromax,Android,10.36,yes,no,8.0,5.0,16.0,4.0,2000.0,97.0,2015,898,250.73
HTC,Android,15.24,yes,no,13.0,14.5,128.0,6.0,3930.0,180.0,2019,202,419.88
ZTE,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3000.0,164.0,2017,879,118.94
Honor,Android,15.9,yes,no,13.0,32.0,128.0,8.0,4000.0,182.0,2019,281,314.87
Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,442,179.57
Vivo,Android,16.33,yes,no,13.0,12.0,128.0,4.0,3900.0,181.5,2018,475,551.0
Lava,Android,12.7,no,no,5.0,0.3,8.0,0.5,3000.0,147.6,2016,819,61.13
Samsung,Android,7.82,no,no,5.0,1.9,16.0,4.0,1500.0,119.1,2013,783,90.32
Lenovo,Android,15.29,yes,no,13.0,8.0,64.0,4.0,3500.0,170.0,2018,464,199.75
Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1300.0,110.0,2013,764,79.82
BlackBerry,Others,12.7,no,no,5.0,1.1,32.0,4.0,2500.0,164.0,2014,696,89.64
Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3340.0,169.0,2018,496,219.16
Sony,Android,15.37,yes,no,,8.0,64.0,4.0,3330.0,180.0,2019,328,999.74
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,2100.0,150.0,2014,1008,90.72
Samsung,Android,12.88,yes,no,16.0,5.0,32.0,4.0,3000.0,171.0,2015,835,598.83
OnePlus,Android,16.94,yes,yes,,16.0,128.0,6.0,4000.0,206.0,2019,523,799.8
HTC,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,153.0,2015,921,241.76
Asus,Android,12.83,yes,no,13.0,13.0,32.0,4.0,5000.0,170.0,2017,582,320.1
Micromax,Others,5.28,no,no,0.3,0.3,16.0,4.0,2000.0,98.6,2013,748,20.5
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1450.0,116.0,2013,551,90.58
Others,Others,5.08,no,no,1.3,0.3,128.0,0.25,820.0,80.0,2013,905,20.93
Micromax,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1800.0,156.0,2016,901,70.65
Others,Android,10.34,yes,no,8.0,2.0,16.0,4.0,4000.0,200.0,2017,714,330.18
Lenovo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2900.0,140.0,2015,1072,190.38
Apple,iOS,12.9,yes,no,12.0,7.0,64.0,4.0,2716.0,174.0,2017,629,999.0
LG,Android,15.27,yes,no,8.0,13.0,32.0,2.0,3500.0,186.0,2019,273,160.82
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,1800.0,143.0,2015,801,79.68
Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,154.0,2015,813,201.69
ZTE,Android,12.75,yes,no,13.0,8.0,64.0,4.0,2200.0,135.0,2016,773,250.86
Asus,Android,17.78,no,no,5.0,2.0,32.0,4.0,3950.0,295.0,2014,731,130.11
Asus,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,153.0,2016,624,110.05
Motorola,Android,12.8,yes,no,21.0,5.0,32.0,4.0,3760.0,170.1,2015,905,328.76
Others,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2400.0,137.0,2015,1048,161.47
Huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,140.13
Nokia,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3000.0,153.0,2019,390,59.49
Xiaomi,Android,15.27,yes,no,12.0,32.0,64.0,4.0,4030.0,173.8,2019,396,168.88
ZTE,Android,12.7,no,no,8.0,5.0,16.0,1.0,2000.0,144.0,2019,385,60.5
Lenovo,Android,25.43,no,no,8.0,5.0,64.0,4.0,7000.0,509.0,2016,747,279.3
Lava,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2900.0,133.0,2015,1013,149.2
Gionee,Android,10.34,no,no,8.0,2.0,16.0,4.0,1800.0,142.9,2013,753,179.88
Oppo,Android,16.59,yes,no,8.0,16.0,128.0,6.0,4020.0,190.0,2019,336,260.35
Coolpad,Android,12.83,yes,no,8.0,8.0,16.0,4.0,3050.0,170.0,2016,646,110.19
Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,150.0,2014,606,119.41
Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2800.0,151.0,2017,666,150.54
Samsung,Android,12.85,yes,no,16.0,3.7,32.0,4.0,3000.0,174.0,2014,649,301.92
LG,Android,15.27,yes,no,13.0,8.0,128.0,4.0,3000.0,162.0,2018,696,408.24
Vivo,Android,10.34,no,no,8.0,2.0,32.0,4.0,2100.0,137.0,2015,873,129.85
Vivo,Android,15.95,yes,no,13.0,12.0,64.0,4.0,3200.0,156.2,2018,475,451.03
Huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,338,187.88
Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,120.4
Honor,Android,16.23,yes,no,13.0,8.0,128.0,6.0,4000.0,176.0,2020,327,159.75
Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,5000.0,203.0,2017,594,189.86
Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,510.0,2013,1087,332.73
LG,Android,15.34,yes,yes,8.0,32.0,256.0,8.0,4000.0,192.0,2019,383,1100.12
HTC,Android,10.34,yes,no,4.0,2.1,32.0,4.0,2300.0,143.0,2013,778,269.74
Lenovo,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4900.0,189.0,2016,836,259.38
Motorola,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2350.0,154.0,2017,803,100.87
Acer,Android,12.88,yes,no,13.0,2.0,16.0,4.0,2700.0,164.0,2014,723,259.93
Huawei,Android,12.83,yes,no,12.0,8.0,32.0,4.0,4000.0,165.0,2017,821,180.52
Oppo,Android,10.29,yes,no,8.0,5.0,8.0,1.0,2000.0,135.0,2015,1076,149.9
Sony,Android,25.43,no,no,8.1,5.1,32.0,4.0,6000.0,389.0,2015,662,398.79
Alcatel,Android,20.32,no,no,0.3,0.3,16.0,0.5,3240.0,325.0,2014,1050,99.57
Gionee,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,142.9,2013,632,250.28
LG,Android,15.24,yes,no,13.0,2.1,32.0,4.0,3500.0,177.0,2013,984,359.86
Honor,Android,15.9,yes,no,13.0,32.0,128.0,8.0,4000.0,182.0,2019,431,314.87
Lenovo,Android,20.32,no,no,5.0,2.0,32.0,4.0,4200.0,360.0,2014,1012,139.43
Samsung,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2600.0,160.0,2016,599,139.8
Huawei,Android,12.7,no,no,8.0,1.0,16.0,4.0,2000.0,160.0,2014,998,170.51
Others,Android,12.7,no,no,5.0,1.3,16.0,4.0,1800.0,174.0,2014,566,101.24
Huawei,Android,16.69,yes,no,13.0,16.0,128.0,8.0,4100.0,197.0,2019,257,305.99
Vivo,Android,16.36,yes,yes,13.0,32.0,128.0,8.0,4350.0,196.5,2019,279,422.19
Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,175.0,2017,689,87.84
Asus,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2060.0,150.0,2014,635,301.02
Honor,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,172.0,2019,311,248.6
Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,4000.0,178.0,2017,839,400.92
Motorola,Android,15.29,yes,no,12.0,8.0,64.0,4.0,5000.0,193.0,2019,280,209.88
Samsung,Android,12.88,yes,no,16.0,5.0,32.0,4.0,3050.0,151.0,2015,1048,380.9
Others,Android,17.78,no,no,5.0,2.0,16.0,4.0,4100.0,325.0,2014,601,181.08
Lenovo,Android,25.43,no,no,8.0,1.6,16.0,4.0,9000.0,615.0,2014,954,259.97
Acer,Android,17.78,no,no,0.3,2.0,32.0,4.0,2955.0,315.0,2014,690,98.05
Huawei,Android,16.59,yes,yes,10.5,32.0,128.0,8.0,4000.0,180.0,2020,100,386.23
Huawei,Android,15.27,yes,yes,10.5,32.0,128.0,6.0,3800.0,175.0,2020,151,449.64
HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2000.0,140.0,2014,602,180.33
Others,Android,12.7,no,no,13.0,5.0,32.0,4.0,2020.0,128.0,2013,1038,240.86
Others,Android,12.7,yes,no,16.0,5.0,32.0,4.0,3050.0,139.0,2016,681,219.98
LG,Android,15.27,yes,no,16.0,8.0,32.0,4.0,3000.0,156.0,2018,668,499.82
Micromax,Android,10.16,no,no,2.0,0.3,0.5,0.25,1500.0,146.5,2014,900,49.0
Micromax,Android,12.83,no,no,8.0,5.0,16.0,4.0,2500.0,159.0,2016,1073,79.89
Lava,Android,10.34,no,no,8.0,3.0,16.0,4.0,2000.0,114.0,2014,1088,180.5
Others,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,145.0,2013,850,180.45
Others,Android,10.34,no,no,8.0,5.0,16.0,4.0,1800.0,109.0,2014,725,129.13
Nokia,Android,12.78,yes,no,13.0,13.0,128.0,4.0,3090.0,160.0,2017,558,330.84
Lenovo,Android,15.32,yes,no,8.0,16.0,64.0,4.0,4050.0,164.0,2019,231,190.4
Xiaomi,Android,16.23,yes,no,12.0,20.0,256.0,4.0,4000.0,205.0,2019,517,449.95
Huawei,Android,12.73,yes,no,8.0,8.0,32.0,4.0,3200.0,145.0,2017,808,329.27
Alcatel,Others,5.18,no,no,2.0,0.3,128.0,4.0,850.0,85.0,2014,656,20.37
Karbonn,Android,10.16,no,no,3.15,0.3,16.0,4.0,1625.0,110.0,2013,599,50.84
LG,Android,10.16,yes,no,5.0,0.3,32.0,4.0,2460.0,169.8,2013,914,260.33
Nokia,Others,5.18,no,no,2.0,0.0,0.06,0.03,1100.0,79.0,2015,798,40.48
Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2800.0,137.0,2016,563,130.98
Vivo,Android,15.32,yes,no,13.0,16.0,32.0,4.0,3260.0,150.0,2018,679,258.96
Xiaomi,Android,15.8,yes,no,,8.0,32.0,2.0,5000.0,188.0,2020,265,89.6
Others,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2900.0,145.0,2018,369,120.21
Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,706,300.98
Others,Android,10.34,no,no,8.0,2.0,16.0,4.0,1800.0,125.0,2013,581,201.63
Honor,Android,12.83,no,no,13.0,5.0,32.0,4.0,3000.0,162.0,2014,668,199.84
XOLO,Android,10.29,no,no,5.0,0.3,32.0,4.0,1700.0,120.0,2014,882,82.38
HTC,Android,12.88,yes,no,13.0,13.0,64.0,4.0,3075.0,150.0,2018,687,200.26
Huawei,Android,17.78,yes,no,2.0,2.0,16.0,4.0,4100.0,278.0,2016,1038,150.19
Honor,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,174.0,2019,265,225.11
Oppo,Android,15.29,yes,no,,8.0,64.0,3.0,4230.0,168.0,2020,273,119.4
ZTE,Android,12.75,yes,no,13.0,8.0,32.0,4.0,2800.0,140.0,2015,751,299.0
Micromax,Android,7.75,no,no,0.3,0.3,0.5,0.25,1500.0,89.0,2014,956,39.05
Nokia,Android,15.29,yes,no,13.0,5.0,32.0,2.0,4000.0,183.0,2019,520,84.63
Huawei,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3340.0,160.0,2016,686,281.22
Xiaomi,Android,16.94,yes,no,,16.0,64.0,6.0,5020.0,209.0,2020,284,192.95
Others,Android,12.75,yes,no,8.0,5.0,16.0,4.0,3100.0,155.0,2017,819,168.65
Xiaomi,Android,12.7,yes,no,13.0,5.0,64.0,4.0,3260.0,133.0,2016,698,220.54
HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2840.0,160.0,2015,945,329.65
Others,Android,10.16,no,no,3.15,0.3,16.0,4.0,1400.0,118.5,2014,758,81.17
XOLO,Android,17.78,no,no,2.0,0.65,32.0,4.0,4000.0,338.0,2013,1039,109.07
Samsung,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,172.0,2016,607,149.85
Samsung,Android,15.42,yes,yes,8.0,32.0,128.0,6.0,4500.0,185.0,2020,98,403.24
Celkon,Others,5.18,no,no,1.3,0.3,256.0,0.25,1800.0,140.0,2013,586,19.14
Motorola,Android,12.75,yes,no,16.0,5.0,32.0,4.0,3000.0,157.0,2017,573,148.76
Asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,5000.0,202.0,2015,1089,169.85
Others,Android,12.7,no,no,13.0,5.0,16.0,4.0,2300.0,129.0,2014,965,339.77
Xiaomi,Android,16.23,yes,no,12.0,20.0,128.0,8.0,4000.0,196.0,2019,382,498.35
Asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2400.0,145.0,2013,654,729.96
Samsung,Android,10.24,yes,no,5.0,2.0,16.0,4.0,1900.0,131.0,2015,628,141.6
XOLO,Android,10.34,no,no,8.0,2.0,16.0,4.0,2000.0,167.0,2013,596,168.64
Google,Android,15.32,yes,no,12.2,8.0,64.0,6.0,3700.0,193.0,2019,429,577.15
Panasonic,Android,12.7,yes,no,8.0,5.0,16.0,4.0,4000.0,167.5,2016,800,148.73
Oppo,Android,12.75,yes,no,13.0,5.0,32.0,4.0,2000.0,155.0,2015,662,200.17
Vivo,Android,17.5,yes,yes,13.0,16.0,256.0,8.0,4500.0,218.5,2019,288,731.33
Huawei,Android,15.27,yes,no,13.0,32.0,64.0,4.0,3650.0,165.0,2019,359,680.83
Vivo,Android,16.66,yes,yes,,32.0,128.0,8.0,4315.0,181.5,2020,145,630.25
Others,Android,12.83,yes,no,16.0,20.0,64.0,4.0,3020.0,140.0,2018,666,249.23
ZTE,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,158.8,2016,832,110.75
Sony,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,136.0,2015,797,191.21
Honor,Android,14.5,yes,no,13.0,5.0,32.0,2.0,3020.0,146.0,2019,532,120.58
Motorola,Android,15.42,yes,yes,,25.0,256.0,12.0,5000.0,203.0,2020,188,1197.49
Vivo,Android,16.28,yes,no,13.0,25.0,64.0,4.0,3400.0,156.0,2018,408,349.47
Others,Android,12.7,no,no,5.0,0.3,16.0,4.0,1800.0,170.0,2014,874,80.76
Alcatel,Android,10.34,no,no,13.0,1.3,16.0,4.0,2000.0,117.4,2013,692,360.78
Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,476,120.66
Others,Android,12.83,yes,no,13.0,13.0,64.0,4.0,2600.0,151.0,2016,866,240.24
Lenovo,Android,13.84,yes,no,13.0,8.0,16.0,4.0,4000.0,160.0,2018,543,120.3
Alcatel,Android,17.78,no,no,0.3,0.3,16.0,0.5,2840.0,285.0,2014,770,81.12
Samsung,Android,15.34,yes,no,12.0,16.0,32.0,3.0,4000.0,169.0,2019,369,155.89
Others,Android,12.7,no,no,8.0,2.0,16.0,4.0,2100.0,167.0,2014,855,129.3
Others,Android,23.01,yes,no,5.0,2.0,16.0,4.0,2500.0,406.0,2015,737,211.88
Samsung,Android,12.88,yes,no,12.0,5.0,64.0,4.0,3500.0,169.0,2016,847,850.15
Huawei,Android,15.34,yes,no,13.0,24.0,128.0,6.0,4000.0,178.0,2019,202,260.59
Sony,Android,12.88,yes,no,,8.0,32.0,4.0,3300.0,156.0,2019,195,198.15
Xiaomi,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2200.0,133.0,2015,772,129.84
Acer,Android,10.24,no,no,8.0,0.3,16.0,4.0,2000.0,140.0,2013,761,181.2
Others,Others,5.13,no,no,2.0,2.0,128.0,0.25,2100.0,110.0,2014,927,60.8
Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2460.0,159.5,2017,866,149.44
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,131.0,2015,679,180.77
Oppo,Android,15.34,yes,no,8.0,32.0,128.0,4.0,4035.0,186.0,2019,463,328.06
Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,4000.0,203.0,2018,645,450.19
Meizu,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3235.0,135.0,2017,801,139.18
LG,Android,15.29,yes,no,13.0,5.0,32.0,3.0,3500.0,179.0,2019,463,199.86
Samsung,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2600.0,139.0,2016,625,131.34
Samsung,Android,7.8,no,no,8.0,1.9,16.0,4.0,1820.0,179.0,2013,683,589.18
HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2840.0,158.0,2016,738,209.44
Sony,Android,15.37,yes,yes,,8.0,256.0,8.0,4000.0,181.4,2020,236,934.15
Samsung,Android,25.53,no,no,8.0,2.1,16.0,4.0,7900.0,465.0,2014,540,369.78
Lenovo,Android,12.83,yes,no,6.5,13.0,64.0,4.0,4000.0,180.0,2017,650,178.46
Vivo,Android,16.59,yes,no,,16.0,64.0,4.0,5000.0,204.1,2020,246,159.0
ZTE,Android,12.75,yes,no,13.0,13.0,32.0,4.0,2730.0,141.0,2017,577,250.35
Oppo,Android,10.34,no,no,8.0,2.0,16.0,4.0,2000.0,128.0,2014,682,238.91
Nokia,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3000.0,153.0,2019,235,59.49
Others,Others,7.62,no,no,3.15,0.3,256.0,0.25,1030.0,102.0,2013,997,159.97
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,1900.0,180.0,2014,759,90.56
HTC,Android,12.7,no,no,8.0,2.1,32.0,4.0,2100.0,149.0,2013,579,247.97
Nokia,Windows,15.24,yes,no,5.0,0.3,32.0,4.0,3400.0,220.0,2013,817,209.63
Apple,iOS,15.27,yes,no,8.0,7.0,64.0,4.0,3110.0,194.0,2019,208,538.04
Meizu,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3140.0,149.0,2015,966,170.9
Xiaomi,Android,20.12,yes,yes,12.0,20.0,512.0,12.0,4050.0,241.0,2019,478,2498.24
Oppo,Android,15.24,yes,no,13.0,20.0,64.0,4.0,4000.0,188.0,2017,899,500.0
Gionee,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3065.0,183.0,2016,819,190.35
Samsung,Android,8.31,no,no,3.15,1.3,16.0,4.0,1300.0,112.0,2013,611,90.68
LG,Android,15.29,yes,no,16.0,5.0,64.0,4.0,3300.0,172.0,2018,693,299.2
Others,Android,12.88,yes,no,16.0,13.0,64.0,4.0,3100.0,185.0,2017,864,379.27
Xiaomi,Android,15.32,yes,no,12.0,13.0,32.0,3.0,4000.0,200.0,2019,444,118.99
Huawei,Android,15.34,yes,no,13.0,16.0,64.0,4.0,4000.0,178.0,2019,445,280.84
Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,115.0,2014,909,182.15
Gionee,Android,16.33,yes,no,13.0,8.0,128.0,4.0,5000.0,241.0,2017,726,670.28
Xiaomi,Android,15.77,yes,no,13.0,20.0,64.0,4.0,3400.0,175.0,2018,372,380.55
Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,732.0,2014,799,469.18
LG,Android,15.77,yes,no,8.0,13.0,64.0,6.0,3550.0,181.0,2019,255,303.44
Others,Android,10.34,no,no,8.0,2.0,32.0,4.0,2100.0,150.0,2014,1026,101.58
Sony,Android,15.24,yes,no,19.0,13.0,64.0,4.0,3300.0,193.0,2018,662,499.82
Samsung,Android,12.88,yes,no,8.0,5.0,32.0,3.0,4000.0,168.0,2020,120,111.83
Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,456,200.32
HTC,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,156.0,2015,700,109.42
Others,Android,17.78,no,no,0.3,0.3,32.0,4.0,3200.0,305.0,2013,884,69.58
Vivo,Android,15.9,yes,no,13.0,16.0,64.0,4.0,3260.0,149.3,2019,375,211.88
Honor,Android,14.5,yes,no,13.0,5.0,64.0,3.0,3020.0,146.0,2020,127,111.62
Lenovo,Android,20.32,no,no,5.0,1.6,16.0,4.0,6000.0,401.0,2013,602,190.0
Oppo,Android,15.27,yes,no,13.0,20.0,64.0,4.0,3200.0,153.0,2017,709,450.55
ZTE,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,143.0,2014,996,179.26
Asus,Android,10.29,no,no,5.0,0.3,32.0,4.0,1600.0,133.5,2015,727,71.1
Honor,Android,16.69,yes,yes,13.0,16.0,128.0,8.0,4100.0,206.0,2019,504,498.33
Asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,185.0,2015,700,250.81
Coolpad,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2500.0,138.5,2015,883,200.59
Samsung,Android,12.9,yes,no,12.0,8.0,64.0,4.0,3000.0,163.0,2018,600,491.08
Alcatel,Android,11.84,no,no,8.0,2.0,16.0,4.0,1800.0,109.0,2013,898,229.4
Meizu,Android,15.24,yes,no,13.0,8.0,64.0,4.0,3600.0,168.0,2018,605,200.25
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3080.0,150.0,2017,782,90.38
Others,Android,10.29,no,no,13.0,2.0,16.0,4.0,2100.0,119.0,2013,704,200.45
Micromax,Android,12.83,no,no,16.0,5.0,32.0,4.0,2300.0,146.5,2014,756,302.11
Motorola,Android,12.88,yes,no,13.0,5.0,32.0,4.0,4000.0,175.0,2018,533,150.7
Others,Android,25.43,no,no,5.0,2.0,16.0,4.0,8380.0,855.0,2015,889,239.91
HTC,Android,10.29,yes,no,13.0,5.0,16.0,4.0,2110.0,137.0,2014,1090,248.72
Lenovo,Android,12.83,yes,no,8.0,5.0,32.0,4.0,2900.0,140.0,2015,562,149.98
LG,Android,16.59,yes,no,5.0,16.0,64.0,4.0,4000.0,196.5,2020,195,269.12
Huawei,Android,12.75,yes,no,12.0,8.0,64.0,4.0,3000.0,146.0,2017,745,231.98
Others,Android,12.83,yes,no,16.0,8.0,64.0,4.0,4070.0,175.0,2016,765,329.22
Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,143.0,2015,725,121.76
Others,Android,17.4,yes,no,8.0,5.0,32.0,4.0,5000.0,214.0,2019,317,150.95
Others,Android,17.78,no,no,2.0,0.3,32.0,4.0,2100.0,337.0,2014,925,119.67
Samsung,Android,15.34,yes,no,8.0,8.0,32.0,2.0,4000.0,177.0,2020,352,131.7
ZTE,Android,15.24,yes,no,16.0,8.0,64.0,4.0,4000.0,185.0,2016,609,201.2
Micromax,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,159.0,2016,999,71.7
Asus,Android,15.24,yes,no,13.0,8.0,64.0,4.0,3300.0,168.0,2018,511,250.59
Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,3340.0,169.0,2017,568,300.92
LG,Android,10.16,yes,no,5.0,0.3,16.0,4.0,2460.0,159.9,2014,744,229.25
Samsung,Android,15.24,yes,no,12.0,16.0,64.0,4.0,3500.0,177.0,2018,575,249.45
Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,157.0,2017,799,169.56
Gionee,Android,15.21,yes,no,13.0,8.0,64.0,4.0,3410.0,165.0,2017,778,319.8
Oppo,Android,10.34,yes,no,8.0,5.0,32.0,4.0,2000.0,130.0,2015,562,269.87
Others,Android,10.16,no,no,2.0,0.3,16.0,4.0,2500.0,154.0,2015,737,59.08
Samsung,Android,15.24,yes,no,16.0,8.0,32.0,4.0,5000.0,210.0,2016,775,298.84
HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2800.0,155.0,2015,565,248.73
Xiaomi,Android,15.21,yes,no,12.0,5.0,128.0,4.0,3400.0,185.0,2017,677,408.86
Micromax,Android,10.16,no,no,2.0,0.3,0.5,0.25,1500.0,146.5,2014,1016,50.74
Sony,Android,12.75,yes,no,20.7,2.2,16.0,4.0,3100.0,152.0,2014,982,400.34
Alcatel,Android,12.7,no,no,13.1,2.1,32.0,4.0,2000.0,130.0,2013,608,369.97
Honor,Android,13.84,yes,no,8.0,5.0,32.0,2.0,3020.0,144.0,2020,234,91.74
Others,Android,12.7,yes,no,8.0,2.1,32.0,4.0,2500.0,145.0,2014,662,150.69
Samsung,Android,10.16,yes,no,5.0,0.3,32.0,4.0,1500.0,126.0,2016,706,109.65
Nokia,Windows,12.7,yes,no,10.0,0.9,16.0,4.0,2200.0,150.0,2014,679,329.89
Alcatel,Android,7.75,no,no,2.0,0.3,16.0,4.0,1300.0,100.0,2013,837,71.1
Xiaomi,Android,16.94,yes,yes,,20.0,128.0,8.0,4780.0,208.0,2020,321,472.59
Lenovo,Android,15.32,yes,no,8.0,16.0,64.0,4.0,4050.0,164.0,2019,511,190.4
Others,Android,20.32,no,no,5.0,5.0,16.0,4.0,5200.0,356.0,2015,694,200.78
Lenovo,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,170.0,2014,876,121.09
Huawei,Android,25.43,yes,no,3.15,0.3,32.0,4.0,6600.0,620.0,2014,620,349.1
Others,Android,15.32,yes,no,8.0,16.0,128.0,6.0,4000.0,184.0,2019,470,251.11
Samsung,Android,12.85,yes,no,13.0,8.0,64.0,4.0,3000.0,154.0,2018,727,179.74
OnePlus,Android,16.64,yes,yes,,16.0,128.0,8.0,4300.0,180.0,2020,208,648.14
LG,Android,7.62,no,no,2.0,1.3,4.0,0.5,1540.0,140.45,2014,750,50.7
Huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,280.92
Others,Others,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,150.0,2016,839,169.57
Lenovo,Android,17.78,no,no,5.0,0.3,16.0,4.0,3500.0,339.0,2013,899,178.6
